QtyOnHand,ID
1,N22P25014B13@0077
32,N22P27016B13@0077
15,N258P21B@0077
12,N358P21B13@0077
8,N402P47B@0077
5,N403668@0160
4,N405P39P@0077
94,MK70409@0278
1,MK81512@0278
12,MKT4702KT@0107
18,MM0042@1566
1,MOD.4702 R/0.222@1343
14,MP404760@0047
1,MPS2289@0107
10,MPS3780@0107
5,MS1057P100MM@1483
3,MSF158VP@0279
5,MSN1311GELR@0010
55,MU1308DL@0010
0,MUS1307UMW105@1164
38,N-12E@2136
2,N-8800@1310
872,N06@0117
4,N101A2@2258
43,N1101@0107
3,N203P21B13@0077
16,N210P14B13@0077
24,N22P29032B13@0077
4,N307E@1496
1,N36216AM@0099
6,N36330A@0099
190,N401P12@0077
1,MHB25RNPB10/B00UT20V18@1576
3,MHH10-T6S-40A-4@1883
16,MK134266@0278
6,MK134507@0278
1,MK135227@0278
28,MK181110@0278
7,MK20410@0278
2,MK224HD@0009
1,MK32223@0278
8,MK32696-B9@0278
1,MK3485@0125
2,MK81395@0278
7,MKT4515QMBHD@0107
9,MPKV00114@1650
3,MPS3710@0107
96,MPS4012@0107
1,MRP1702W-250@2311
7,MS1030P75MM@1483
170,MS24523-30@1682
2600,MS51105-303@0039
7,MU-1218@0010
9,MU1312DX@0010
2,MVT150RR4-1875@0095
4,N1301P52@0077
1,MPS2261@0107
4,MPS2418@0107
1,MPS3070@0107
4,MPS4242@0107
2,MR1211@0010
1,MRY1309EL@0010
2,MS068P100MM@1483
30,MS2080451@0107
12,MS35206-260@0104
5,MS6M10953@0978
1,MS965P30@1483
76,MU5004@1554
68,MUB5206@0010
96,MUC1308@0010
1,MVV-400D1@1581
17,N-1032@0018
4,N-13526-AJ@0099
4,N1579LJ@0099
12,N170P35032@0077
2,N22P29036B@0077
1,N22P39040B13@0077
15,N402P42B13@0077
36,N402P45B@0077
1,N4170L@0099
1,N4274A@0099
1,MCD-5500@0124
1,MCR5C565F180Z32AOM1L01SS@1576
22,MCS5316902@0065
10,MCW102B1085@0115
14,MD030763@0697
10,MD197137@0697
1,MD972501@0697
3,ME019024@0111
2,ME225@2258
4,MF012003A2@0111
1,MF183000@0111
3,MFB80-021@0612
2,MG847109@1650
3,MH6WH32AG1/003M11@1576
5,MHC-010-VBSH-0004B@0104
1,MK131626@0278
1,MK133870@0278
2,MK134415@0278
5,MK134743@0278
1,MK140436@0278
182,MK180717@0278
103,MK2004@0278
1,MK2014@0278
3,MK20662@0278
8,MK23159@0278
1,MK23190@0278
2,MK33248@0278
14,MK4017@0278
2,MK70726@0278
99,MK845@0278
11,MKT1308Q@0107
17,MKT4515UHD@0107
2,ML25-118@0104
3,MPN36220AR@0099
2,MPS2118@0107
9,MPS3426@0107
9,MPS4111@0107
6,MPS4587@0107
3,MR-48@1459
1,MRB-040-FFDH-12E@0091
25,MS-51961-28@0118
100,MS1066AL@1483
1,MS1312/W13@1164
10,MS1525P40@1483
1000,MS20435M6C18@0039
1000,MS27039-1-13@0039
3,MSW-01-X@0375
2,MT307L203009@0772
2,MU1305TMW925@1164
1,MU5305@0010
1,MV1306W754@1164
1,MVT025RY132000@0095
5,N061H@0113
9,N170P35064@0077
3072,N210P16B@0077
2,N21154B@0099
3,N3000 06X800SP@2136
29,N38C@0107
2,N405P41B13@0077
15,N40P42B@0077
6,N4170F@0099
3,N4274F@0099
41,N5700P21@0077
18,N6397@0150
1,N7356@0150
13,NBH-4812@0118
1,ND017730-7340@1563
2,ND090800-8450@1563
2,ND092126-0010@1566
2,ND092551-0610@1563
1,ND246450-9121@1566
1,NF2228 & 2228@1596
15,NH100085-250YF@0002
23,MPR-02P-K-0@0892
8,MPS488@0107
13,MR22N@1459
1,MR26@1459
12,MS03S00-48@1175
37,MS1269B50MM@1483
1,MS6M11214@0978
1,MU1926@0010
1,MUB7309@0010
10,N110P@0107
4,N20949CA@0099
4,N20966E@0099
20,N22P33044B@0077
345,N405P42B13@0077
425,N405P45B13@0077
2,N40910148@0099
13,N50191@0842
37,N509P2516B@0077
75,N51P21030B@0077
148,N5700P34@0077
6,N8745@0150
99,NA504494@0163
2,ND090892-0080@0612
3,ND146371-3500@1563
12,MS21333-99@0111
0,MS24524-27@1562
1,MS4M7799@0978
3,MS51961-12@0118
10,MU1308@0010
8,MUB1956@0010
1,MUS7307UBM@0010
4,MV716SSH@1885
1,MVT150SSS7@0095
4,MZD-1583-A@1639
9,N1301P53@0077
5,N20027AK@0099
7,N20151E@0099
2,N203P29B@0077
1,N21166B@0099
2,N310@0107
50,N405P49P@0077
5,NA4911@1604
1,ND017730-7340@1566
1,ND092223-0070@0612
3,NE1135M1-25@0018
1,NJ213ECJ/C3@0113
28,NJ2212E.M1.C3@1496
6,NJ2307-ECP/C3@0113
7,MK160605@0278
4,MK210456@0278
5,MK31144@0278
1,MK32265@0278
37,MK66138@0278
3,MKB4003A@1581
2,MODAM10@0124
4,MPS1304@0107
1,MPS2176@0107
1,MPV046CBBGRBAAAAABDDCDA@0115
1,MR-56@1459
2,MR1308EJ@0010
3,MS-51/4MG01EX@0219
1,MS1061P10@1483
2,MS51961-31@1459
1,MU1026DHL@1657
21,N181@0107
986,N402P11B13@0077
1,N4400F@0099
36,N509P2532@0077
22,N6384@0150
5,N733P43144@0077
110,NBM770047@0047
1,ND028300-2011@1563
2,ND092126-0010@1563
5,MVT150RF206@0095
1,MY212-8034-00@1563
13,N2141@0107
5,N06@0113
5,N22P25012B13@0077
1,N22P33044B13@0077
63,N258P29B13@0077
3,N36224@0099
5,N4250F@0099
1,N7770@0150
1,N8782@0150
3,N901PC175@0077
1,NA567@0117
1,ND053400-4341@1563
10,ND090131-0530@1563
40,ND090150-4660@1566
8,NH100085-350@0002
4,NJ216ECJ/C3@0113
3,NP418109@0117
5,NTS1-00016-1@0211
4,NTS1-50000@0211
4,NTS1-50000@2136
2,NTS2-21100-3@2136
32,NTS4-11230-1@2136
1,N1118-1@0362
20,N1161@0107
3,N11792@0099
3,N12851@0099
6,N1509@0113
47,N2113P460A@0077
16,N22P32036@0077
1,N2311NXC4@1563
1,N36216LB@0099
262,N402P12B13@0077
2,N404112@0160
55,NBM770403@0047
1,ND026000-7000@1563
1,ND113550-0650@1563
10,ND949100-2510@1563
14,NF308@1599
6,NH1677C250B@0002
3,NJ204ECP@0113
1,NJ2313ECP@0113
6,NJ309ECP/C3@0113
1,NJ313ECJ/C3@0113
1,NK1000062C200@0002
7,NP555065@0117
1,NPEP/RSV2001450A02A12@2063
4,N20837@0099
1,N30106C@0099
2,N320MC4@1496
10,N402P17C@0077
2,N405P41C@0077
1,N615-19-20-8J-SR@2284
9,N646P29040@0077
1,NA691@0117
174,NBM770084@0047
11,NBM770316@0047
5,ND090131-0250@1563
2,ND090811-1090@1563
2,ND091070-2841@1563
2,NJ10-30GK-E3@1105
11,NJ211E/JP1/C3@1496
3,NJ313@1596
6,NK60/2S@1604
82,NL151@0107
30,NL171@0107
22,NP053874@0117
44,NP454572 & NP454580@0117
10,NP692588@0117
39,NP930036@0117
1,NST-20150-150-10@0123
2,N20837N180K@0099
10,N21154F@0099
52,N213P29B13@0077
86,N22P29016B13@0077
15,N22P35036@0077
1,N30100AG@0099
3,N4400N@0099
627,N50200@0842
70,N668P16014B13@0077
1,ND090978-0060@1563
1,ND092500-0440@1563
1,ND190800-2580@1563
5,ND949100-0350@1563
3,NE1135M-1-25@0018
2,NF-C0-106-3@2412
1,NJ215ECJ@0113
1,NJ2213E.C3@0113
1,NJ3013ECP/C3VE900@0113
5,NK1000056-250@0002
1,NP449281@0117
3,NP525386@0117
2,NTS2-60029-2@0211
3,NTS8-10400@2136
10,NU1052MA@0113
74,N405P43B13@0077
9,N518@0107
2,N58@0107
4,NAG11@0612
8,NBM770405@0047
7,NCF2918V@0113
0,ND063700-6270@1563
5,ND090131-0250@1566
40,ND090150-4660@1563
4,ND090222-0070@0612
1,NDO63700-4301@1563
4,NH1600C12580325@0002
3,NJ2310EM/C3@1496
2,NJ308M@0113
60,NK1000064C225@0002
2500,NL141@0107
14,"NO. 10-24NCX7/8""@0795"
21,NP874005@0117
213,NTA-1828@0118
33,NTA-2435@0118
2,NTS1-00015@2136
1,NTS1-20000-1@2136
2,NTS2-21100-3@0211
32,NTS4-11230-1@0211
3,N22P29024B13@0077
7,N258P23B13@0077
99,N402P15B13@0077
686,N402P41B13@0077
2,N4305A@0099
0,N6171060021@0547
2,N8141E-8HS52@0104
13,NBH4812@0118
10,ND090150-1820@1563
2,NJ2210EM/C3@0113
1,NJ309EMA@0065
4,NJ315@0113
5,NK1000023-250@0002
114,NL261@0107
25,NM20953@1489
2,NMT-14631@1489
4,NON450@1788
1,NP357215@0117
40,NP409894@0047
1,NP533133@0117
2,NP739395@0117
7,NR60-F@0624
38,NT780085@0047
5,NTS1-00017@0211
2,NJ207ECP/C3@0113
11,NJ211ECJ/C3@0113
2,NJ2208ECJ/C5@0113
12,NJ2209EM@0065
2,NJ2210E.M1.C3@1496
5,NJ2230E.M1A.C3@1496
2,NJ2320ECMC3@0113
1,NJK2208C4@0158
6,NK1000063C250@0002
2,NK27-80013@2136
45,NP454592@0117
66,NP563664@0117
1,NP611140@0117
22,NP720703 & NP555065@0117
5,NP899357@0117
118,NP970652@0117
3,NPN-480@1951
2,NTS2-62200-A@2136
2,NTS4-12500@2136
2,NTS4-30004@2136
1,NU210C3@1596
2,NU2314@0113
1,NU311E@2009
3,O3122490002@0107
10,N402P15B@0077
25,N8697@0150
1,ND090800-4620@1563
2,ND092126-0010@0612
1,ND092176-0010@1563
1,ND092223-0070@1563
1,NF-48-106-3@2412
6,NJ210ECP@0113
2,NJ211@1667
1,NJ213ECJ1C3@0113
4,NJ2212ECP@0113
1,NJ221E@1496
12,NJ305ECP@0113
1,NJ312ECJ@0113
2,NK27-80013@0211
1,NP28328-F@0128
7,NP840302@0117
2,NTS1-00015@0211
17,NTS1-60001@2136
2,NTS2-60065@2136
2,NTS4-16300@2136
14,NU1015MA@0113
6,NU212EN@2009
2,NU217ECP@0113
20,NW25168@2018
4,N532P1106@0077
3,N620SXB308@0104
1,N668P16044B13@0077
2,NA-876-5418@0012
2,NA659@0117
4,ND090222-0070@1563
1,ND113550-0650@1566
1,ND949018-1240@1563
1,NJ205ECP@0113
1,NJ214ECP@0113
11,NJ2207ECMA/C3@0113
5,NJ408@0113
19,NKD3376467@1563
2,"NO.10-24NCX1/2""@0795"
1,NP40211H100@0965
14,NP593561 & NP174964@0117
1,NPEP/RSV2001600A021A11NP6@2063
7,NTS4-15000@2136
2,NTS5-10017@0211
2,NTS8-10900-B@2136
6,NU2214E@2009
1,NU2304@1496
5,NV101K@0104
5,NW-26-137013@1972
14,N-7045@0362
3,N1510@0095
44,N22P21024B13@0077
1,N22P34088@0077
13,N36216AR178K@0099
2,N4170W@0099
5,N470596@1657
142,N50203@0842
10,N509P1918B@0077
4,NCS1820@1604
39,ND090438-0520@1563
4,NJ212ECP@0113
2,NJ2212@1496
1,NJ2315FM/C3@1496
3,NJ313W@1596
10,NP431952@0117
8,NR60-W@0624
7,NTA-4860@0118
5,NTS1-00016-1@2136
18,NTS1-50001@2136
2,NTS2-60066@0211
1,NTS5-54000@0211
1,NU313@1496
2,NUP2212ECP@0113
1,O5214@1630
1,NJ211ECJ@0113
5,NJ316ECM/C3@0113
8,NP363298@0117
70,NP435398@0117
22,NP535811@0117
13,NP761714@0117
1,NR152-0126@1660
17,NT7691@0047
10,NTS1-50002@2136
2,NTS2-62200-A@0211
2,NTS4-17110@0211
16,NU206ECP@0113
5,NU213EMC/3@0113
3,NU2215@1596
1,NU2322OUTER/INNER@1496
1,NUP309E@1596
8,NW25369@2018
15,OSBM18110@2073
15,OSBM845@2073
1,P-RT875CC@1389
94,P004-0913@0104
50,P00596@0104
4,P0086900@1972
4,P020-110001@0612
4,N4D2P13B13@0077
34,N509P2524@0077
5,ND57SD79/13@0110
2,NH100085-200YF@0002
1,NJ214ECJ@0113
28,NJ2212EM1C3@1496
98,NJ304ECP@0113
2,NP5MP2@1599
213,NTA-1828@0104
5,NTS1-00017@2136
17,NTS1-60001@0211
2,NTS4-16300@0211
3,NTS8-10400@0211
2,NU1321@1164
2,NUP211ECJ@0113
4,NW25014@2018
18,O32200158@0111
3,OBP34@0612
1,OPR5000SL@1672
2,P-52947@2062
1145,P003-5001@0104
12,P003-6600@0104
3602,P005-0468@0104
3005,P005-4104@0104
1,P0070300-GAB@1972
2,N94P63044@0077
2,ND090892-0080@1563
0,ND116340-6000@1563
1,NH100083-200@0002
2,NJ2210ECJ/C3@0113
19,NP293601@0117
11,NP503727 & NP965350@0117
3,NTS1-60002@2136
4,NTS4-10011@0211
2,NTS4-12500@0211
2,NTS4-16400@2136
2,NTS4-30004@0211
28,NU210E/TVP2@1496
8,NU2224E@1496
1,NUP-308ECP@0113
1,NUP2219E/C3@1496
1,ODV32-EB2@0241
3,OR349T@0274
9,OSBM660@2073
11,P-VZ023602183@0612
50,P001-4403@0104
17,P002-3410@0104
25,P00834@0104
1,P010-110005@0612
2,N412A@2009
6,NBM770012@0047
2,NCF2936V3C3@1496
5,NCX2280@0104
0,ND246810-1250@1563
1,ND949018-1240@0612
6,NJ2207ECP@0113
5,NJ316E/M1/C3@1496
25,NK1000056-200@0002
4,NK1237-300B0650@0002
19,NKD3376467@1566
1,NP022042@0117
9,NP317848@0117
45,NP454594@0117
1,NP720703@0117
4,NTS4-10011@2136
7,NTS4-15000@0211
2,NTS5-10017@2136
2,NU316E@1496
5,NUP310ECNP@0113
7,NW25380@2018
4,OFRS-60@0124
1,OHCSV14-L@1543
7,OORBG130@2073
32,NT400495@0047
1,NTS1-20000-1@0211
2,NTS4-10084@2136
2,NTS4-20002@2136
7,NU308E@1496
13,NUP2205ECP@0113
6,O32590@0111
9,OSBM 660@0612
18,P59384-K0001@1576
1,P-061709-00000@1576
6,P-49882-0037@2062
2,P-55719@2062
200,P000-3083@0104
860,P001-5362@0104
27,P004-0725@0104
1022,P005-0469@0104
1100,P00593@0104
1,P0086100@1972
50,P00930@0104
10,P01-49R@1144
1,P010-220010@0612
7,P010-430015@0612
50,P01982X@0104
50,P02505@0104
2,NJ306E@1496
1,NK47/20@0113
1,NNU4948B/SPC3W33@0113
15,NP525140@0117
3,NTS1-60002@0211
2,NTS4-16400@0211
6,NU217ECM/C3@0113
2,NU2215@0158
1,NUP10871@0965
2,ODV5-A2@1595
1,OM366LA.111/3@1574
9,OSBM660@0612
3,P-25105-02@0104
40,P-4234-A-2@0104
280,P001-3500@0104
1,P0170700@1972
34,P017335@0036
34,P0179612@0104
10,P01869@0104
50,P01888@0104
2,P020-310002@0612
5,P0252250@0104
75,P02607@0104
1,P0355200@1972
5,P040-001313@0612
29,NU211W@1596
6,NU212EN@0113
4,NU2205@1496
4,NU222EN/C3@1496
1,NU309EM1F1795124@1496
8,NUEL8208@0107
2,NV162K-16T@0104
20,NW19056@2018
9,O32791A1@0111
1,OPV1/015L4ZRNF600B2@0115
3,ORR15@0612
18,OSSM1030@0612
5,P-4602-DX@1478
2,P-VZ023602332@0612
5,P001-2506@0104
209,P003-4800@0104
60,P004-0853@0104
8,P00582@0104
30,P00600@0104
236,P01968@0104
9,P020-110017@0612
1,P030-110019@0612
5,P0335845@0104
10,P0420823@0104
1,ND246450-9121@1563
1,NF1952 & 1952@1667
4,NH100086-250YF@0002
43,NP454592 & NP454594@0117
5,NTS1-60000@0211
2,NTS4-10084@0211
2,NTS4-17110@2136
2,NTS4-20002@0211
9,NU1024ML/C4@0113
4,NUP2208E@0113
6,NW17904@2018
2,OF1-10-20@0124
1,OHCSV14L@0153
1,OR-BVPB366936A@0113
94,P-25@0104
2,P-53336-0002@2062
18,P004-1100@0104
1,P0051200@1972
50,P00595@0104
4,P010-530014@0612
2,P010218@0161
93,P01353@0104
10,P01457@0104
4,P0172700@1972
25,P020-110007@0612
3,NU308ECM@0113
5,NUP-2210-ECNRJ/C3VM001@0113
1,OM366LA.111/3@1692
9,OR-B40SA@1551
13,ORNM8@0612
10,OSBM1020@0612
18,OSSM1030@2073
10,P-VZ023601498@2073
5,P001-2428@0104
13,P0013624@0104
10,P00201@0104
50,P003-4500@0104
2,P0059400@1972
93,P0061008@0104
5000,P007-1840@0104
150,P009-1700@0104
235,P00931@0104
268,P01420@0104
13,P0181020@0104
2,P0324200@1972
14,P0440222@0104
3,P1000408@0528
2,P1004639@0528
24,P101870@0036
59,P10218-1@1760
14,NPN-83@1951
50,NT400338@0047
18,NTS1-50001@0211
2,NTS2-60065@0211
2,NTS2-60066@2136
1,NTS5-54000@2136
2,NTS8-10900-B@0211
3,NU220E@1496
27,NU311EF1T51F@1496
3,NUP2322EM/C3@0113
77,NW17901@2018
2,OR311@0101
4,P-116@0107
3,P-520915@2062
3,P000-110004@0612
10,P010-110008@0612
42,P024790003@0104
14,P0252204@0104
24,P0252235@0104
120,P025422A49@0104
10,P0400023B@0104
1,P0755600@1972
2,P10-3A@0104
2,P10-3B@0104
2,P109296@0036
10,NTS1-50002@0211
2,NTS2-60029-2@2136
3,NU214E@1496
1,NU215E@1496
1,NU316@1496
3,NUP2209E@1496
9,NX14381PC7@1505
191,P001-7548@0104
10,P00158@0104
50,P00599@0104
4992,P008-2120@0104
5000,P009-1421@0104
4,P010-210015@0612
4,P016972@0036
2,P017831@0036
20,P020-810003@0612
8,P0242802B@0104
130,P025461B53@0104
5,P0271802@0104
25,P03343@0104
121,P03831@0104
2,P04089@0628
2,P1001842@0528
6,P11-9363@0036
177,P112@0107
2,NU219@1496
1,NU309ECM@0113
12,NUP211ECJ/C3@0113
2,OAN622717@2136
1,P-334P@0114
12,P-64@0069
11,P-VZ023602183@2073
1,P0006600@1972
200,P01421@0104
5,P017617@0036
10,P0231452@0104
13,P0252283@0104
35,P0260216@0104
100,P02883@0104
40,P0297506@0104
8,P0305002B@0104
1,P0360500@1972
10,P0420824@0104
6,P1003387@0528
3,P101-104069@0612
24,P101870@0278
1,P111510@1560
89,P119325@0036
1,P12R5000001@0612
1,P15H301PEAB15-13@0018
5,O1KA508717-LB@1582
2,O65985S1@0111
1,OFM300@0124
6,OK304A@1554
5,OTRS116A15@2073
10,P-VZ023601498@0612
11,P-VZ023603891@2073
5,P00019C@0079
1,P0008600@1972
1,P0015100@1972
410,P005-8600@0104
1,P010-120012@0612
8,P0179638@0104
21,P0260231@0104
40,P0297406@0104
100,P03300@0104
10,P0335858@0104
10,P0422424@0104
3,P0445600@1972
2,P1003454@0528
2,P102-122126@0612
6,P102980@0036
150,P11602@0528
15,P118123@0036
5,P12-4892@0036
2,OR311@0153
15,OSBM845@0612
1,OSPV1025@0612
13,P-551-AYC@0114
26,P000-6002@0104
200,P000-6750@0104
41,P0220261@0104
1,P0226900@1972
3,P0249500@1972
24,P0252266@0104
10,P0285001@0104
9,P0305003B@0104
3,P0347500@1972
2,P0419100@1972
1,P0440900@1972
1,P0445200@1972
3,P101-112122@0612
3,P101-116126@0612
5,P105919@0036
128,P11-6175@0036
25,P12060@0104
40,P124046@0036
1,P149099@0036
10,P173-280108@0612
2,P200437@0528
2,ORO-25462-1@0105
11,P-VZ023603891@0612
9,P000-310014@0612
10,P00152@0104
1,P0052600@1972
4,P010-430007@0612
1,P016984@0036
2,P020-210001@0612
1,P0249400@1972
10,P0252261@0104
1,P03L@0612
10,P0410023B@0104
5,P0442700@1972
1,P0456600@1972
1,P0584500@1972
1,P10-4@0104
4,P101290@0036
8,P105545@0036
4,P1110@1636
1,P1120765@0104
1,P11B193+BEDA19-92BDA14-1@0018
1,P16-0751@0036
94,P165705@0278
26,P173-240107@0612
2,P18@0107
4,OBP14@0612
2,OF353@0001
4,OFR120FE10@0124
15,OSBM18110@0612
10,P-2171P@1483
5,P-455-DA-1@0114
169,P-5205-0002@2062
500,P006-8800@0104
23,P010-110019@0612
98,P018462@0036
5,P020-430004@0612
20,P0220216@0104
1,P0237700@1972
108,P0264502@0104
10,P0351100@1972
2,P102-218083@0612
2,P111974@1560
40,P117G-25H-F11TS@0085
15,P158932@0036
1,P16-1975@0018
21,P1653A@1636
1,P166428@0036
100,P174-160104@0612
4,P206383@0036
3,P220-430205@0612
4500,P00950@0104
2,P009742@0036
4,P010-530007@0612
750,P01054@0104
5,P01777@0104
21,P02440211@0104
60,P0252268@0104
50,P0260208@0104
6,P0275204@0104
3,P030-110007@0612
1,P030-210017@0612
7,P0326859@0104
10,P0420024@0104
2,P120316@0036
1,P12R5000001@0547
1,P15H307F0AB05-16@0018
1,P160078@0036
1,P181057@0036
18,P182041@0036
9,P182045@0036
13,P185108@0036
2,P2000821@0528
2,P21808@0528
2,P28L0001A@1582
4,P2BP3125C5B26A@1831
3,P0113900@1972
50,P01419@0104
10,P01868@0104
50,P0280204B@0104
175,P03057B@0104
1,P0329800@1972
10,P0335854@0104
1,P0608600@1972
1,P10-0808@0036
10,P1001417@0528
1,P1001762@0528
1,P103530@0036
128,P11-6175@0612
19,P11-9372@0036
60,P125635@0160
6,P151244-016-436@0036
1,P153551@0036
9,P155243@0036
5,P163542@0036
112,P164375@0036
12,P181078@0036
5,P181090@0036
30,P182059@0036
1,P1K771-32-32@1563
1,P204180@0528
2,P2296@1857
8,P020-210002@0612
50,P0245601@0104
29,P0252203@0104
129,P0260222@0104
1,P030-110005@0612
8,P0426024@0104
2,P059818-00000@2062
2,P106952@0036
4,P1104@1636
1,P1137000@1972
19,P119372@0036
215,P12062@0104
13,P142792@0036
5,P158050@0036
2,P164225@0036
2,P1654A@1636
1,P16970@0036
3,P173739@0036
2,P181044@0278
45,P181062@0036
5,P184-161112@0612
1,P1K571-20-20@1563
1,P2-327@1164
1,P20-6346@0036
1,P29085-1@2062
2,P3-0024@0612
3,NW15424@2018
9,NW17902@2018
5,O29105@0111
17,P-520@0274
3,P-55374-2@1576
1000,P000-6846@0104
10,P003-8601@0104
1,P00617@0104
69,P0163901@0104
2,P020-210013@0612
91,P0252220@0104
130,P025461B42@0104
1,P0389600@1972
3,P0442600@1972
2,P0456300@1972
30,P101670@0036
1,P1130@1636
4,P1176-25N-F51TS-X@0085
1,P118876@0036
5,P1231@0079
2,P126054@0036
4,P128408@0036
34,P173738@0036
10,P19003@0528
6,P203670@0528
12,P212@0107
3,P057058-00000@2062
4,P101242@0036
2,P103746@0036
4,P104089@0036
7,P105611@0036
2,P109084@0036
3,P11-7785@0036
2,P114777@1560
128,P116175@0036
4,P128408@0161
3,P136661@0036
2,P150693@0036
7,P165877@0161
133,P179104@0036
1,P1K971-16-16@1563
16,P206315@0036
1,P21G4930LD@1582
8,P222017@0036
1,P25X278BIVL22-7BUM17-1@0018
1,P310-080808@0612
1,P400-082013@0612
4,P40024@2189
1,P420-042019@0612
20,P47572-36@0528
4,P48273@0528
94,P02420@0104
35,P0242902B@0104
106,P0263204@0104
1,P0383600@1972
12,P0400823B@0104
9,P090-100404@0612
77,P115205@0036
1120,P1176-50W-F51TSX@0085
100,P12061@0104
50,P12179@0104
43,P164351@0036
4,P171604@0036
5,P18-1042@0036
1,P1K771-16-16@1563
34,P1LN040DNN76.000@0104
15,P224482@0036
1,P25F311YW@1582
1,P25X378BERY1711@1679
1,P3-0023@0612
4,P36090@0528
1,P400-082008@0612
1,P420-042026@0612
12,P47773@0528
3,P5002-A984@0094
4,P50812@1632
50,P12058@0104
11,P126088@0161
6,P12786@0528
8,P16-4547@0036
6,P165878@0036
5,P173-160104@0612
1,P181016@0036
13,P182034@0036
1,P1K943-16-16@1563
1,P200-70309-L14303@0122
2,P203676@0528
1,P203942@0528
2,P204315@0528
4,P206411@0036
1,P2208@0113
3,P3-0007@0612
99,P330@0476
12,P3940@1636
4,P49804-0045@2062
4,P5003-Y2@0094
4,P5125@2062
4,P53885@2062
46,P550750@0036
9,P551130@0036
141,P555616@0036
1,P55628-0001@2062
8,P0430024@0104
1,P1001764@0528
1,P1001844@0528
2,P1003381@0528
2,P10053@0126
3,P101-104049@0612
1,P114462@1560
20,P1183@0104
4,P129472@0278
2,P12R6000005@0547
4,P181003@0036
2,P181056@0036
6,P182039@0036
1,P2000025806@0104
1,P203764@0528
13,P220-120102@0612
3,P220-430102@0612
2,P33-0258@0612
3,P37-0041@0612
100,P4615420@0104
16,P50821@1632
53,P527435@0036
24,P53297@0104
11,P53888@2062
1,P54492@2062
54,P0382003@0104
12,P1-GD2020-W7V7V-11-S99@2128
4,P101-104066@0612
1,P101-106063@0612
2,P105535@0036
3,P106503@0036
4,P114931@0036
3,P119410@0036
58,P119533@0036
1,P132834@0036
1,P16-4178@0036
3,P181064@0036
6,P182062@0036
2,P1K971-24-24@1563
1,P208328@0036
1,P25G9510D@1582
20,P29347@0528
3,P2LP2213/1909C5B2B2A@0547
1,P33-0256@0612
1,P36H342BYYD202BYD201BUQ12@0018
1,P394187@1604
4,P5001-N13@0094
5,P526917@0528
3,P53455-0002@2062
3,P11-9135@0036
9,P128214@0036
3,P150164@0036
8,P164166@0036
94,P165705@0036
3,P181088@0036
3,P19502@2189
5,P1G20W6D13B1B12A61@1537
1,P1K971-20-20@1563
2,P2-65-2D2-D@0123
2,P200831@0528
1,P2C2113L3C4B2B2A@1831
1,P2CP1911/1610C248@0547
1,P3-0137@0612
1,P38011@2189
1,P40-69514-E22501@0122
1,P410-042013@0612
3,P49729-0010@2062
2,P5002-V140@0094
4,P5002-W32@0094
17,P50640@1632
3,P5196-3751009@0104
8,P544950@0036
17,P54571@1595
2,P551381@0036
57,P115142@1560
3,P119410@0278
12,P12-6606@0036
1,P126096@0036
2,P12R6000005@0612
17,P150694@0036
53,P155439@0036
5,P16@0107
44,P162400@0036
14,P171820@0036
3,P181137@0036
1,P18G6529J@1582
1,P1K971-32-32@1563
8,P206387@0036
1,P25X342BERN207@1679
1,P2PSN2085MRF@0357
2,P33-0021@0612
7,P392-270000@0612
1,P40-69682-J26101@0122
2,P401769@0528
4,P5002-A930@0094
4,P5002-FC1@0094
5,P550500@0036
61,P550777@0036
2,P553004@0036
1,P282-0321@0548
4,P3-0097@0612
1,P320-060606@0612
2,P33-0004@0612
9,P346BS180@0114
1,P4277@1650
5,P49401-001@2062
74,P5-0004@0612
6,P5002-V146@0094
13,P52-8297@0036
1,P523096@0036
4,P530401@0036
4,P54494@2062
12,P550094@0278
14,P550388@0036
2,P55474-2@2062
8,P560-090002@0612
11,P5694@1636
2,P59313-0001@2062
4,P600-087010@0612
3,P601-042014@0612
2,P601-126024@0612
2,P60156@2062
2,P602090@0036
19,P609681@0036
225,P532410@0036
4,P53342@2062
1,P53481@2062
5,P54350-6@2062
11,P55-0427@0036
4,P550104@0036
2,P556245@0036
1,P600-042124@0612
2,P600-081010@0612
4,P600-081023@0612
5,P600-085009@0612
2,P600-121009@0612
3,P600-122026@0612
3,P601-066015@0612
20,P601300@0036
2,P610-085016@0612
1,P610-085030@0612
4,P610-124011@0612
3,P620-042037@0612
8,P620-042044@0612
4,P620-043008@0612
3,P620-047024@0612
15,P620-047032@0612
5,P5003-A67@0094
2,P5003-Y3@0094
3,P50779@1632
3,P50811@1632
1,P50967-3@2062
1,P52884-0003@2062
4,P53418-0001@2062
1,P54488@2062
1,P54500@2062
1,P550216@0036
4,P56093@2062
1,P56428@2062
2,P57374@2062
1,P57376@2062
8,P59075@2062
4,P59802-0001@2062
9,P600-042009@0612
1,P600-042035@0612
2,P600-083014@0612
3,P600-122022@0612
9,P601-087008@0612
1,P611-062017@0612
1,P613-082019@0612
2,P61353@2062
2,P620-062025@0612
7,P3045@0009
3,P320-060404@0612
5,P320-080406@0612
6,P3726@1636
1,P40G0332F@1582
1,P4779-32S@0002
13,P49659-0005@2062
4,P559037@0036
2,P55946-00000@2062
5,P600-042052@0612
5,P600-044011@0612
5,P600-047012@0612
4,P600-124027@0612
